job_id,role_id,title,industry,city,work_mode,experience_level,education_level,employment_type,salary_min_cny_month,salary_max_cny_month,summary,display_disclaimer,claim_level,data_split
JOB-AI-APP-0338,ROLE-AI-APP,AI应用开发工程师（1-3年）,零售科技,南京,remote,junior,bachelor_or_equivalent,full_time,19500,30500,参与AI应用开发工程师相关项目，重点使用云端部署、监控与可观测性、需求分析、跨岗位沟通、Python编程、软件工程；岗位、企业和薪资均为演示数据。,模拟岗位/演示数据，不代表真实招聘机会,synthetic,dev
JOB-AI-APP-0339,ROLE-AI-APP,AI应用开发工程师（1-3年）,金融科技,成都,onsite,junior,bachelor_or_equivalent,full_time,18000,29000,参与AI应用开发工程师相关项目，重点使用监控与可观测性、需求分析、跨岗位沟通、Python编程、软件工程、测试与调试；岗位、企业和薪资均为演示数据。,模拟岗位/演示数据，不代表真实招聘机会,synthetic,dev
JOB-AI-APP-0340,ROLE-AI-APP,AI应用开发工程师（1-3年）,医疗信息化,武汉,hybrid,junior,bachelor_or_equivalent,full_time,17500,28500,参与AI应用开发工程师相关项目，重点使用需求分析、跨岗位沟通、Python编程、软件工程、测试与调试、SQL；岗位、企业和薪资均为演示数据。,模拟岗位/演示数据，不代表真实招聘机会,synthetic,dev
JOB-AI-APP-0341,ROLE-AI-APP,AI应用开发工程师（1-3年）,物流科技,西安,remote,junior,bachelor_or_equivalent,full_time,17000,28000,参与AI应用开发工程师相关项目，重点使用跨岗位沟通、Python编程、软件工程、测试与调试、SQL、大模型基础；岗位、企业和薪资均为演示数据。,模拟岗位/演示数据，不代表真实招聘机会,synthetic,dev
JOB-AI-APP-0342,ROLE-AI-APP,AI应用开发工程师（1-3年）,内容平台,杭州,onsite,junior,bachelor_or_equivalent,full_time,21000,32000,参与AI应用开发工程师相关项目，重点使用Python编程、软件工程、测试与调试、SQL、大模型基础、提示词设计；岗位、企业和薪资均为演示数据。,模拟岗位/演示数据，不代表真实招聘机会,synthetic,dev
JOB-AI-APP-0343,ROLE-AI-APP,AI应用开发工程师（1-3年）,企业服务,上海,hybrid,junior,bachelor_or_equivalent,full_time,22500,33500,参与AI应用开发工程师相关项目，重点使用软件工程、测试与调试、SQL、大模型基础、提示词设计、RAG应用；岗位、企业和薪资均为演示数据。,模拟岗位/演示数据，不代表真实招聘机会,synthetic,dev
JOB-AI-APP-0344,ROLE-AI-APP,AI应用开发工程师（1-3年）,智能制造,北京,remote,junior,bachelor_or_equivalent,full_time,22500,33500,参与AI应用开发工程师相关项目，重点使用测试与调试、SQL、大模型基础、提示词设计、RAG应用、向量数据库；岗位、企业和薪资均为演示数据。,模拟岗位/演示数据，不代表真实招聘机会,synthetic,dev
JOB-AI-APP-0345,ROLE-AI-APP,AI应用开发工程师（1-3年）,教育科技,深圳,onsite,junior,bachelor_or_equivalent,full_time,22000,33000,参与AI应用开发工程师相关项目，重点使用SQL、大模型基础、提示词设计、RAG应用、向量数据库、智能体开发；岗位、企业和薪资均为演示数据。,模拟岗位/演示数据，不代表真实招聘机会,synthetic,dev
JOB-AI-APP-0346,ROLE-AI-APP,AI应用开发工程师（1-3年）,零售科技,南京,hybrid,junior,bachelor_or_equivalent,full_time,19500,30500,参与AI应用开发工程师相关项目，重点使用大模型基础、提示词设计、RAG应用、向量数据库、智能体开发、MCP与工具调用；岗位、企业和薪资均为演示数据。,模拟岗位/演示数据，不代表真实招聘机会,synthetic,dev
JOB-AI-APP-0347,ROLE-AI-APP,AI应用开发工程师（1-3年）,金融科技,成都,remote,junior,bachelor_or_equivalent,full_time,18000,29000,参与AI应用开发工程师相关项目，重点使用提示词设计、RAG应用、向量数据库、智能体开发、MCP与工具调用、API设计；岗位、企业和薪资均为演示数据。,模拟岗位/演示数据，不代表真实招聘机会,synthetic,dev
JOB-AI-APP-0348,ROLE-AI-APP,AI应用开发工程师（1-3年）,医疗信息化,武汉,onsite,junior,bachelor_or_equivalent,full_time,17500,28500,参与AI应用开发工程师相关项目，重点使用RAG应用、向量数据库、智能体开发、MCP与工具调用、API设计、后端服务开发；岗位、企业和薪资均为演示数据。,模拟岗位/演示数据，不代表真实招聘机会,synthetic,dev
JOB-AI-APP-0349,ROLE-AI-APP,AI应用开发工程师（1-3年）,物流科技,西安,hybrid,junior,bachelor_or_equivalent,full_time,17000,28000,参与AI应用开发工程师相关项目，重点使用向量数据库、智能体开发、MCP与工具调用、API设计、后端服务开发、Docker容器；岗位、企业和薪资均为演示数据。,模拟岗位/演示数据，不代表真实招聘机会,synthetic,dev
JOB-AI-APP-0350,ROLE-AI-APP,AI应用开发工程师（1-3年）,内容平台,杭州,remote,junior,bachelor_or_equivalent,full_time,21000,32000,参与AI应用开发工程师相关项目，重点使用智能体开发、MCP与工具调用、API设计、后端服务开发、Docker容器、CI/CD；岗位、企业和薪资均为演示数据。,模拟岗位/演示数据，不代表真实招聘机会,synthetic,dev
JOB-AI-APP-0351,ROLE-AI-APP,AI应用开发工程师（1-3年）,企业服务,上海,onsite,junior,bachelor_or_equivalent,full_time,22500,33500,参与AI应用开发工程师相关项目，重点使用MCP与工具调用、API设计、后端服务开发、Docker容器、CI/CD、云端部署；岗位、企业和薪资均为演示数据。,模拟岗位/演示数据，不代表真实招聘机会,synthetic,dev
JOB-AI-APP-0352,ROLE-AI-APP,AI应用开发工程师（1-3年）,智能制造,北京,hybrid,junior,bachelor_or_equivalent,full_time,22500,33500,参与AI应用开发工程师相关项目，重点使用API设计、后端服务开发、Docker容器、CI/CD、云端部署、监控与可观测性；岗位、企业和薪资均为演示数据。,模拟岗位/演示数据，不代表真实招聘机会,synthetic,dev
JOB-AI-APP-0353,ROLE-AI-APP,AI应用开发工程师（1-3年）,教育科技,深圳,remote,junior,bachelor_or_equivalent,full_time,22000,33000,参与AI应用开发工程师相关项目，重点使用后端服务开发、Docker容器、CI/CD、云端部署、监控与可观测性、需求分析；岗位、企业和薪资均为演示数据。,模拟岗位/演示数据，不代表真实招聘机会,synthetic,dev
JOB-AI-APP-0354,ROLE-AI-APP,AI应用开发工程师（1-3年）,零售科技,南京,onsite,junior,bachelor_or_equivalent,full_time,19500,30500,参与AI应用开发工程师相关项目，重点使用Docker容器、CI/CD、云端部署、监控与可观测性、需求分析、跨岗位沟通；岗位、企业和薪资均为演示数据。,模拟岗位/演示数据，不代表真实招聘机会,synthetic,dev
JOB-AI-APP-0355,ROLE-AI-APP,AI应用开发工程师（1-3年）,金融科技,成都,hybrid,junior,bachelor_or_equivalent,full_time,18000,29000,参与AI应用开发工程师相关项目，重点使用CI/CD、云端部署、监控与可观测性、需求分析、跨岗位沟通、Python编程；岗位、企业和薪资均为演示数据。,模拟岗位/演示数据，不代表真实招聘机会,synthetic,dev
JOB-AI-APP-0356,ROLE-AI-APP,AI应用开发工程师（1-3年）,医疗信息化,武汉,remote,junior,bachelor_or_equivalent,full_time,17500,28500,参与AI应用开发工程师相关项目，重点使用云端部署、监控与可观测性、需求分析、跨岗位沟通、Python编程、软件工程；岗位、企业和薪资均为演示数据。,模拟岗位/演示数据，不代表真实招聘机会,synthetic,dev
JOB-AI-APP-0357,ROLE-AI-APP,AI应用开发工程师（1-3年）,物流科技,西安,onsite,junior,bachelor_or_equivalent,full_time,17000,28000,参与AI应用开发工程师相关项目，重点使用监控与可观测性、需求分析、跨岗位沟通、Python编程、软件工程、测试与调试；岗位、企业和薪资均为演示数据。,模拟岗位/演示数据，不代表真实招聘机会,synthetic,dev
JOB-AI-APP-0358,ROLE-AI-APP,AI应用开发工程师（1-3年）,内容平台,杭州,hybrid,junior,bachelor_or_equivalent,full_time,21000,32000,参与AI应用开发工程师相关项目，重点使用需求分析、跨岗位沟通、Python编程、软件工程、测试与调试、SQL；岗位、企业和薪资均为演示数据。,模拟岗位/演示数据，不代表真实招聘机会,synthetic,dev
JOB-AI-APP-0359,ROLE-AI-APP,AI应用开发工程师（1-3年）,企业服务,上海,remote,junior,bachelor_or_equivalent,full_time,22500,33500,参与AI应用开发工程师相关项目，重点使用跨岗位沟通、Python编程、软件工程、测试与调试、SQL、大模型基础；岗位、企业和薪资均为演示数据。,模拟岗位/演示数据，不代表真实招聘机会,synthetic,dev
JOB-AI-APP-0360,ROLE-AI-APP,AI应用开发工程师（1-3年）,智能制造,北京,onsite,junior,bachelor_or_equivalent,full_time,22500,33500,参与AI应用开发工程师相关项目，重点使用Python编程、软件工程、测试与调试、SQL、大模型基础、提示词设计；岗位、企业和薪资均为演示数据。,模拟岗位/演示数据，不代表真实招聘机会,synthetic,dev
JOB-AI-APP-0361,ROLE-AI-APP,AI应用开发工程师（1-3年）,教育科技,深圳,hybrid,junior,bachelor_or_equivalent,full_time,22000,33000,参与AI应用开发工程师相关项目，重点使用软件工程、测试与调试、SQL、大模型基础、提示词设计、RAG应用；岗位、企业和薪资均为演示数据。,模拟岗位/演示数据，不代表真实招聘机会,synthetic,dev
JOB-AI-APP-0362,ROLE-AI-APP,AI应用开发工程师（1-3年）,零售科技,南京,remote,junior,bachelor_or_equivalent,full_time,19500,30500,参与AI应用开发工程师相关项目，重点使用测试与调试、SQL、大模型基础、提示词设计、RAG应用、向量数据库；岗位、企业和薪资均为演示数据。,模拟岗位/演示数据，不代表真实招聘机会,synthetic,dev
JOB-AI-APP-0363,ROLE-AI-APP,AI应用开发工程师（1-3年）,金融科技,成都,onsite,junior,bachelor_or_equivalent,full_time,18000,29000,参与AI应用开发工程师相关项目，重点使用SQL、大模型基础、提示词设计、RAG应用、向量数据库、智能体开发；岗位、企业和薪资均为演示数据。,模拟岗位/演示数据，不代表真实招聘机会,synthetic,dev
JOB-AI-APP-0364,ROLE-AI-APP,AI应用开发工程师（1-3年）,医疗信息化,武汉,hybrid,junior,bachelor_or_equivalent,full_time,17500,28500,参与AI应用开发工程师相关项目，重点使用大模型基础、提示词设计、RAG应用、向量数据库、智能体开发、MCP与工具调用；岗位、企业和薪资均为演示数据。,模拟岗位/演示数据，不代表真实招聘机会,synthetic,dev
JOB-AI-APP-0365,ROLE-AI-APP,AI应用开发工程师（1-3年）,物流科技,西安,remote,junior,bachelor_or_equivalent,full_time,17000,28000,参与AI应用开发工程师相关项目，重点使用提示词设计、RAG应用、向量数据库、智能体开发、MCP与工具调用、API设计；岗位、企业和薪资均为演示数据。,模拟岗位/演示数据，不代表真实招聘机会,synthetic,dev
JOB-AI-APP-0366,ROLE-AI-APP,AI应用开发工程师（1-3年）,内容平台,杭州,onsite,junior,bachelor_or_equivalent,full_time,21000,32000,参与AI应用开发工程师相关项目，重点使用RAG应用、向量数据库、智能体开发、MCP与工具调用、API设计、后端服务开发；岗位、企业和薪资均为演示数据。,模拟岗位/演示数据，不代表真实招聘机会,synthetic,dev
JOB-AI-APP-0367,ROLE-AI-APP,AI应用开发工程师（1-3年）,企业服务,上海,hybrid,junior,bachelor_or_equivalent,full_time,22500,33500,参与AI应用开发工程师相关项目，重点使用向量数据库、智能体开发、MCP与工具调用、API设计、后端服务开发、Docker容器；岗位、企业和薪资均为演示数据。,模拟岗位/演示数据，不代表真实招聘机会,synthetic,dev
JOB-AI-APP-0368,ROLE-AI-APP,AI应用开发工程师（1-3年）,智能制造,北京,remote,junior,bachelor_or_equivalent,full_time,22500,33500,参与AI应用开发工程师相关项目，重点使用智能体开发、MCP与工具调用、API设计、后端服务开发、Docker容器、CI/CD；岗位、企业和薪资均为演示数据。,模拟岗位/演示数据，不代表真实招聘机会,synthetic,dev
JOB-AI-APP-0369,ROLE-AI-APP,AI应用开发工程师（1-3年）,教育科技,深圳,onsite,junior,bachelor_or_equivalent,full_time,22000,33000,参与AI应用开发工程师相关项目，重点使用MCP与工具调用、API设计、后端服务开发、Docker容器、CI/CD、云端部署；岗位、企业和薪资均为演示数据。,模拟岗位/演示数据，不代表真实招聘机会,synthetic,dev
JOB-AI-APP-0370,ROLE-AI-APP,AI应用开发工程师（1-3年）,零售科技,南京,hybrid,junior,bachelor_or_equivalent,full_time,19500,30500,参与AI应用开发工程师相关项目，重点使用API设计、后端服务开发、Docker容器、CI/CD、云端部署、监控与可观测性；岗位、企业和薪资均为演示数据。,模拟岗位/演示数据，不代表真实招聘机会,synthetic,dev
JOB-AI-APP-0371,ROLE-AI-APP,AI应用开发工程师（1-3年）,金融科技,成都,remote,junior,bachelor_or_equivalent,full_time,18000,29000,参与AI应用开发工程师相关项目，重点使用后端服务开发、Docker容器、CI/CD、云端部署、监控与可观测性、需求分析；岗位、企业和薪资均为演示数据。,模拟岗位/演示数据，不代表真实招聘机会,synthetic,dev
JOB-AI-APP-0372,ROLE-AI-APP,AI应用开发工程师（1-3年）,医疗信息化,武汉,onsite,junior,bachelor_or_equivalent,full_time,17500,28500,参与AI应用开发工程师相关项目，重点使用Docker容器、CI/CD、云端部署、监控与可观测性、需求分析、跨岗位沟通；岗位、企业和薪资均为演示数据。,模拟岗位/演示数据，不代表真实招聘机会,synthetic,dev
JOB-AI-APP-0373,ROLE-AI-APP,AI应用开发工程师（1-3年）,物流科技,西安,hybrid,junior,bachelor_or_equivalent,full_time,17000,28000,参与AI应用开发工程师相关项目，重点使用CI/CD、云端部署、监控与可观测性、需求分析、跨岗位沟通、Python编程；岗位、企业和薪资均为演示数据。,模拟岗位/演示数据，不代表真实招聘机会,synthetic,dev
JOB-AI-APP-0374,ROLE-AI-APP,AI应用开发工程师（1-3年）,内容平台,杭州,remote,junior,bachelor_or_equivalent,full_time,21000,32000,参与AI应用开发工程师相关项目，重点使用云端部署、监控与可观测性、需求分析、跨岗位沟通、Python编程、软件工程；岗位、企业和薪资均为演示数据。,模拟岗位/演示数据，不代表真实招聘机会,synthetic,dev
JOB-AI-APP-0375,ROLE-AI-APP,AI应用开发工程师（1-3年）,企业服务,上海,onsite,junior,bachelor_or_equivalent,full_time,22500,33500,参与AI应用开发工程师相关项目，重点使用监控与可观测性、需求分析、跨岗位沟通、Python编程、软件工程、测试与调试；岗位、企业和薪资均为演示数据。,模拟岗位/演示数据，不代表真实招聘机会,synthetic,dev
JOB-AI-APP-0376,ROLE-AI-APP,AI应用开发工程师（1-3年）,智能制造,北京,hybrid,junior,bachelor_or_equivalent,full_time,22500,33500,参与AI应用开发工程师相关项目，重点使用需求分析、跨岗位沟通、Python编程、软件工程、测试与调试、SQL；岗位、企业和薪资均为演示数据。,模拟岗位/演示数据，不代表真实招聘机会,synthetic,dev
JOB-AI-APP-0377,ROLE-AI-APP,AI应用开发工程师（1-3年）,教育科技,深圳,remote,junior,bachelor_or_equivalent,full_time,22000,33000,参与AI应用开发工程师相关项目，重点使用跨岗位沟通、Python编程、软件工程、测试与调试、SQL、大模型基础；岗位、企业和薪资均为演示数据。,模拟岗位/演示数据，不代表真实招聘机会,synthetic,dev
JOB-AI-APP-0378,ROLE-AI-APP,AI应用开发工程师（1-3年）,零售科技,南京,onsite,junior,bachelor_or_equivalent,full_time,19500,30500,参与AI应用开发工程师相关项目，重点使用Python编程、软件工程、测试与调试、SQL、大模型基础、提示词设计；岗位、企业和薪资均为演示数据。,模拟岗位/演示数据，不代表真实招聘机会,synthetic,dev
JOB-AI-APP-0379,ROLE-AI-APP,AI应用开发工程师（1-3年）,金融科技,成都,hybrid,junior,bachelor_or_equivalent,full_time,18000,29000,参与AI应用开发工程师相关项目，重点使用软件工程、测试与调试、SQL、大模型基础、提示词设计、RAG应用；岗位、企业和薪资均为演示数据。,模拟岗位/演示数据，不代表真实招聘机会,synthetic,dev
JOB-AI-APP-0380,ROLE-AI-APP,AI应用开发工程师（1-3年）,医疗信息化,武汉,remote,junior,bachelor_or_equivalent,full_time,17500,28500,参与AI应用开发工程师相关项目，重点使用测试与调试、SQL、大模型基础、提示词设计、RAG应用、向量数据库；岗位、企业和薪资均为演示数据。,模拟岗位/演示数据，不代表真实招聘机会,synthetic,dev
JOB-AI-APP-0381,ROLE-AI-APP,AI应用开发工程师（1-3年）,物流科技,西安,onsite,junior,bachelor_or_equivalent,full_time,17000,28000,参与AI应用开发工程师相关项目，重点使用SQL、大模型基础、提示词设计、RAG应用、向量数据库、智能体开发；岗位、企业和薪资均为演示数据。,模拟岗位/演示数据，不代表真实招聘机会,synthetic,dev
JOB-AI-APP-0382,ROLE-AI-APP,AI应用开发工程师（1-3年）,内容平台,杭州,hybrid,junior,bachelor_or_equivalent,full_time,21000,32000,参与AI应用开发工程师相关项目，重点使用大模型基础、提示词设计、RAG应用、向量数据库、智能体开发、MCP与工具调用；岗位、企业和薪资均为演示数据。,模拟岗位/演示数据，不代表真实招聘机会,synthetic,dev
JOB-AI-APP-0383,ROLE-AI-APP,AI应用开发工程师（1-3年）,企业服务,上海,remote,junior,bachelor_or_equivalent,full_time,22500,33500,参与AI应用开发工程师相关项目，重点使用提示词设计、RAG应用、向量数据库、智能体开发、MCP与工具调用、API设计；岗位、企业和薪资均为演示数据。,模拟岗位/演示数据，不代表真实招聘机会,synthetic,dev
JOB-AI-APP-0384,ROLE-AI-APP,AI应用开发工程师（1-3年）,智能制造,北京,onsite,junior,bachelor_or_equivalent,full_time,22500,33500,参与AI应用开发工程师相关项目，重点使用RAG应用、向量数据库、智能体开发、MCP与工具调用、API设计、后端服务开发；岗位、企业和薪资均为演示数据。,模拟岗位/演示数据，不代表真实招聘机会,synthetic,dev
JOB-AI-APP-0385,ROLE-AI-APP,AI应用开发工程师（1-3年）,教育科技,深圳,hybrid,junior,bachelor_or_equivalent,full_time,22000,33000,参与AI应用开发工程师相关项目，重点使用向量数据库、智能体开发、MCP与工具调用、API设计、后端服务开发、Docker容器；岗位、企业和薪资均为演示数据。,模拟岗位/演示数据，不代表真实招聘机会,synthetic,dev
JOB-AI-APP-0386,ROLE-AI-APP,AI应用开发工程师（1-3年）,零售科技,南京,remote,junior,bachelor_or_equivalent,full_time,19500,30500,参与AI应用开发工程师相关项目，重点使用智能体开发、MCP与工具调用、API设计、后端服务开发、Docker容器、CI/CD；岗位、企业和薪资均为演示数据。,模拟岗位/演示数据，不代表真实招聘机会,synthetic,dev
JOB-AI-APP-0387,ROLE-AI-APP,AI应用开发工程师（1-3年）,金融科技,成都,onsite,junior,bachelor_or_equivalent,full_time,18000,29000,参与AI应用开发工程师相关项目，重点使用MCP与工具调用、API设计、后端服务开发、Docker容器、CI/CD、云端部署；岗位、企业和薪资均为演示数据。,模拟岗位/演示数据，不代表真实招聘机会,synthetic,dev
JOB-AI-APP-0388,ROLE-AI-APP,AI应用开发工程师（1-3年）,医疗信息化,武汉,hybrid,junior,bachelor_or_equivalent,full_time,17500,28500,参与AI应用开发工程师相关项目，重点使用API设计、后端服务开发、Docker容器、CI/CD、云端部署、监控与可观测性；岗位、企业和薪资均为演示数据。,模拟岗位/演示数据，不代表真实招聘机会,synthetic,dev
JOB-AI-APP-0389,ROLE-AI-APP,AI应用开发工程师（1-3年）,物流科技,西安,remote,junior,bachelor_or_equivalent,full_time,17000,28000,参与AI应用开发工程师相关项目，重点使用后端服务开发、Docker容器、CI/CD、云端部署、监控与可观测性、需求分析；岗位、企业和薪资均为演示数据。,模拟岗位/演示数据，不代表真实招聘机会,synthetic,dev
JOB-AI-APP-0390,ROLE-AI-APP,AI应用开发工程师（1-3年）,内容平台,杭州,onsite,junior,bachelor_or_equivalent,full_time,21000,32000,参与AI应用开发工程师相关项目，重点使用Docker容器、CI/CD、云端部署、监控与可观测性、需求分析、跨岗位沟通；岗位、企业和薪资均为演示数据。,模拟岗位/演示数据，不代表真实招聘机会,synthetic,dev
JOB-AI-APP-0391,ROLE-AI-APP,AI应用开发工程师（1-3年）,企业服务,上海,hybrid,junior,bachelor_or_equivalent,full_time,22500,33500,参与AI应用开发工程师相关项目，重点使用CI/CD、云端部署、监控与可观测性、需求分析、跨岗位沟通、Python编程；岗位、企业和薪资均为演示数据。,模拟岗位/演示数据，不代表真实招聘机会,synthetic,dev
JOB-AI-APP-0392,ROLE-AI-APP,AI应用开发工程师（1-3年）,智能制造,北京,remote,junior,bachelor_or_equivalent,full_time,22500,33500,参与AI应用开发工程师相关项目，重点使用云端部署、监控与可观测性、需求分析、跨岗位沟通、Python编程、软件工程；岗位、企业和薪资均为演示数据。,模拟岗位/演示数据，不代表真实招聘机会,synthetic,dev
JOB-AI-APP-0393,ROLE-AI-APP,AI应用开发工程师（1-3年）,教育科技,深圳,onsite,junior,bachelor_or_equivalent,full_time,22000,33000,参与AI应用开发工程师相关项目，重点使用监控与可观测性、需求分析、跨岗位沟通、Python编程、软件工程、测试与调试；岗位、企业和薪资均为演示数据。,模拟岗位/演示数据，不代表真实招聘机会,synthetic,dev
JOB-AI-APP-0394,ROLE-AI-APP,AI应用开发工程师（1-3年）,零售科技,南京,hybrid,junior,bachelor_or_equivalent,full_time,19500,30500,参与AI应用开发工程师相关项目，重点使用需求分析、跨岗位沟通、Python编程、软件工程、测试与调试、SQL；岗位、企业和薪资均为演示数据。,模拟岗位/演示数据，不代表真实招聘机会,synthetic,dev
JOB-AI-APP-0395,ROLE-AI-APP,AI应用开发工程师（1-3年）,金融科技,成都,remote,junior,bachelor_or_equivalent,full_time,18000,29000,参与AI应用开发工程师相关项目，重点使用跨岗位沟通、Python编程、软件工程、测试与调试、SQL、大模型基础；岗位、企业和薪资均为演示数据。,模拟岗位/演示数据，不代表真实招聘机会,synthetic,dev
JOB-AI-APP-0396,ROLE-AI-APP,AI应用开发工程师（1-3年）,医疗信息化,武汉,onsite,junior,bachelor_or_equivalent,full_time,17500,28500,参与AI应用开发工程师相关项目，重点使用Python编程、软件工程、测试与调试、SQL、大模型基础、提示词设计；岗位、企业和薪资均为演示数据。,模拟岗位/演示数据，不代表真实招聘机会,synthetic,dev
JOB-AI-APP-0397,ROLE-AI-APP,AI应用开发工程师（1-3年）,物流科技,西安,hybrid,junior,bachelor_or_equivalent,full_time,17000,28000,参与AI应用开发工程师相关项目，重点使用软件工程、测试与调试、SQL、大模型基础、提示词设计、RAG应用；岗位、企业和薪资均为演示数据。,模拟岗位/演示数据，不代表真实招聘机会,synthetic,dev
JOB-AI-APP-0398,ROLE-AI-APP,AI应用开发工程师（1-3年）,内容平台,杭州,remote,junior,bachelor_or_equivalent,full_time,21000,32000,参与AI应用开发工程师相关项目，重点使用测试与调试、SQL、大模型基础、提示词设计、RAG应用、向量数据库；岗位、企业和薪资均为演示数据。,模拟岗位/演示数据，不代表真实招聘机会,synthetic,dev
JOB-AI-APP-0399,ROLE-AI-APP,AI应用开发工程师（1-3年）,企业服务,上海,onsite,junior,bachelor_or_equivalent,full_time,22500,33500,参与AI应用开发工程师相关项目，重点使用SQL、大模型基础、提示词设计、RAG应用、向量数据库、智能体开发；岗位、企业和薪资均为演示数据。,模拟岗位/演示数据，不代表真实招聘机会,synthetic,dev
JOB-AI-APP-0400,ROLE-AI-APP,AI应用开发工程师（1-3年）,智能制造,北京,hybrid,junior,bachelor_or_equivalent,full_time,22500,33500,参与AI应用开发工程师相关项目，重点使用大模型基础、提示词设计、RAG应用、向量数据库、智能体开发、MCP与工具调用；岗位、企业和薪资均为演示数据。,模拟岗位/演示数据，不代表真实招聘机会,synthetic,dev
JOB-AI-APP-0401,ROLE-AI-APP,AI应用开发工程师（1-3年）,教育科技,深圳,remote,junior,bachelor_or_equivalent,full_time,22000,33000,参与AI应用开发工程师相关项目，重点使用提示词设计、RAG应用、向量数据库、智能体开发、MCP与工具调用、API设计；岗位、企业和薪资均为演示数据。,模拟岗位/演示数据，不代表真实招聘机会,synthetic,test
JOB-AI-APP-0402,ROLE-AI-APP,AI应用开发工程师（1-3年）,零售科技,南京,onsite,junior,bachelor_or_equivalent,full_time,19500,30500,参与AI应用开发工程师相关项目，重点使用RAG应用、向量数据库、智能体开发、MCP与工具调用、API设计、后端服务开发；岗位、企业和薪资均为演示数据。,模拟岗位/演示数据，不代表真实招聘机会,synthetic,test
JOB-AI-APP-0403,ROLE-AI-APP,AI应用开发工程师（1-3年）,金融科技,成都,hybrid,junior,bachelor_or_equivalent,full_time,18000,29000,参与AI应用开发工程师相关项目，重点使用向量数据库、智能体开发、MCP与工具调用、API设计、后端服务开发、Docker容器；岗位、企业和薪资均为演示数据。,模拟岗位/演示数据，不代表真实招聘机会,synthetic,test
JOB-AI-APP-0404,ROLE-AI-APP,AI应用开发工程师（1-3年）,医疗信息化,武汉,remote,junior,bachelor_or_equivalent,full_time,17500,28500,参与AI应用开发工程师相关项目，重点使用智能体开发、MCP与工具调用、API设计、后端服务开发、Docker容器、CI/CD；岗位、企业和薪资均为演示数据。,模拟岗位/演示数据，不代表真实招聘机会,synthetic,test
JOB-AI-APP-0405,ROLE-AI-APP,AI应用开发工程师（1-3年）,物流科技,西安,onsite,junior,bachelor_or_equivalent,full_time,17000,28000,参与AI应用开发工程师相关项目，重点使用MCP与工具调用、API设计、后端服务开发、Docker容器、CI/CD、云端部署；岗位、企业和薪资均为演示数据。,模拟岗位/演示数据，不代表真实招聘机会,synthetic,test
JOB-AI-APP-0406,ROLE-AI-APP,AI应用开发工程师（1-3年）,内容平台,杭州,hybrid,junior,bachelor_or_equivalent,full_time,21000,32000,参与AI应用开发工程师相关项目，重点使用API设计、后端服务开发、Docker容器、CI/CD、云端部署、监控与可观测性；岗位、企业和薪资均为演示数据。,模拟岗位/演示数据，不代表真实招聘机会,synthetic,test
JOB-AI-APP-0407,ROLE-AI-APP,AI应用开发工程师（1-3年）,企业服务,上海,remote,junior,bachelor_or_equivalent,full_time,22500,33500,参与AI应用开发工程师相关项目，重点使用后端服务开发、Docker容器、CI/CD、云端部署、监控与可观测性、需求分析；岗位、企业和薪资均为演示数据。,模拟岗位/演示数据，不代表真实招聘机会,synthetic,test
JOB-AI-APP-0408,ROLE-AI-APP,AI应用开发工程师（1-3年）,智能制造,北京,onsite,junior,bachelor_or_equivalent,full_time,22500,33500,参与AI应用开发工程师相关项目，重点使用Docker容器、CI/CD、云端部署、监控与可观测性、需求分析、跨岗位沟通；岗位、企业和薪资均为演示数据。,模拟岗位/演示数据，不代表真实招聘机会,synthetic,test
JOB-AI-APP-0409,ROLE-AI-APP,AI应用开发工程师（1-3年）,教育科技,深圳,hybrid,junior,bachelor_or_equivalent,full_time,22000,33000,参与AI应用开发工程师相关项目，重点使用CI/CD、云端部署、监控与可观测性、需求分析、跨岗位沟通、Python编程；岗位、企业和薪资均为演示数据。,模拟岗位/演示数据，不代表真实招聘机会,synthetic,test
JOB-AI-APP-0410,ROLE-AI-APP,AI应用开发工程师（1-3年）,零售科技,南京,remote,junior,bachelor_or_equivalent,full_time,19500,30500,参与AI应用开发工程师相关项目，重点使用云端部署、监控与可观测性、需求分析、跨岗位沟通、Python编程、软件工程；岗位、企业和薪资均为演示数据。,模拟岗位/演示数据，不代表真实招聘机会,synthetic,test
JOB-AI-APP-0411,ROLE-AI-APP,AI应用开发工程师（1-3年）,金融科技,成都,onsite,junior,bachelor_or_equivalent,full_time,18000,29000,参与AI应用开发工程师相关项目，重点使用监控与可观测性、需求分析、跨岗位沟通、Python编程、软件工程、测试与调试；岗位、企业和薪资均为演示数据。,模拟岗位/演示数据，不代表真实招聘机会,synthetic,test
JOB-AI-APP-0412,ROLE-AI-APP,AI应用开发工程师（1-3年）,医疗信息化,武汉,hybrid,junior,bachelor_or_equivalent,full_time,17500,28500,参与AI应用开发工程师相关项目，重点使用需求分析、跨岗位沟通、Python编程、软件工程、测试与调试、SQL；岗位、企业和薪资均为演示数据。,模拟岗位/演示数据，不代表真实招聘机会,synthetic,test
JOB-AI-APP-0413,ROLE-AI-APP,AI应用开发工程师（1-3年）,物流科技,西安,remote,junior,bachelor_or_equivalent,full_time,17000,28000,参与AI应用开发工程师相关项目，重点使用跨岗位沟通、Python编程、软件工程、测试与调试、SQL、大模型基础；岗位、企业和薪资均为演示数据。,模拟岗位/演示数据，不代表真实招聘机会,synthetic,test
