resource_id,resource_type,title,provider,url,difficulty,estimated_hours,cost_type,language,prerequisite_score,verified_individual_page,page_kind,metadata_scope,estimated_hours_is_simulated,summary,schema_version,origin,is_synthetic,source_ids,generated_at,confidence,claim_level,verification_status,last_verified_at,license_scope,is_market_fact,data_split
RES-0536,synthetic_assessment,知识管理能力测评-116,系统能力测评中心,,advanced,2,free_or_demo,zh-CN,70,false,synthetic,参赛团队生成,true,通过任务和量表验证知识管理，结果仅用于学习建议。,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,synthetic,not_applicable,,team_generated,false,dev
RES-0421,synthetic_assessment,Python编程能力测评-001,系统能力测评中心,,intermediate,2,free_or_demo,zh-CN,50,false,synthetic,参赛团队生成,true,通过任务和量表验证Python编程，结果仅用于学习建议。,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,synthetic,not_applicable,,team_generated,false,dev
RES-0422,synthetic_assessment,数据结构与算法能力测评-002,系统能力测评中心,,advanced,3,free_or_demo,zh-CN,70,false,synthetic,参赛团队生成,true,通过任务和量表验证数据结构与算法，结果仅用于学习建议。,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,synthetic,not_applicable,,team_generated,false,dev
RES-0423,synthetic_assessment,面向对象设计能力测评-003,系统能力测评中心,,beginner,4,free_or_demo,zh-CN,20,false,synthetic,参赛团队生成,true,通过任务和量表验证面向对象设计，结果仅用于学习建议。,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,synthetic,not_applicable,,team_generated,false,dev
RES-0424,synthetic_assessment,计算机系统基础能力测评-004,系统能力测评中心,,intermediate,5,free_or_demo,zh-CN,50,false,synthetic,参赛团队生成,true,通过任务和量表验证计算机系统基础，结果仅用于学习建议。,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,synthetic,not_applicable,,team_generated,false,dev
RES-0426,synthetic_assessment,Linux使用能力测评-006,系统能力测评中心,,beginner,2,free_or_demo,zh-CN,20,false,synthetic,参赛团队生成,true,通过任务和量表验证Linux使用，结果仅用于学习建议。,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,synthetic,not_applicable,,team_generated,false,dev
RES-0427,synthetic_assessment,软件工程能力测评-007,系统能力测评中心,,intermediate,3,free_or_demo,zh-CN,50,false,synthetic,参赛团队生成,true,通过任务和量表验证软件工程，结果仅用于学习建议。,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,synthetic,not_applicable,,team_generated,false,dev
RES-0428,synthetic_assessment,测试与调试能力测评-008,系统能力测评中心,,advanced,4,free_or_demo,zh-CN,70,false,synthetic,参赛团队生成,true,通过任务和量表验证测试与调试，结果仅用于学习建议。,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,synthetic,not_applicable,,team_generated,false,dev
RES-0429,synthetic_assessment,SQL能力测评-009,系统能力测评中心,,beginner,5,free_or_demo,zh-CN,20,false,synthetic,参赛团队生成,true,通过任务和量表验证SQL，结果仅用于学习建议。,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,synthetic,not_applicable,,team_generated,false,dev
RES-0430,synthetic_assessment,数据清洗能力测评-010,系统能力测评中心,,intermediate,1,free_or_demo,zh-CN,50,false,synthetic,参赛团队生成,true,通过任务和量表验证数据清洗，结果仅用于学习建议。,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,synthetic,not_applicable,,team_generated,false,dev
RES-0431,synthetic_assessment,统计学基础能力测评-011,系统能力测评中心,,advanced,2,free_or_demo,zh-CN,70,false,synthetic,参赛团队生成,true,通过任务和量表验证统计学基础，结果仅用于学习建议。,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,synthetic,not_applicable,,team_generated,false,dev
RES-0432,synthetic_assessment,探索性数据分析能力测评-012,系统能力测评中心,,beginner,3,free_or_demo,zh-CN,20,false,synthetic,参赛团队生成,true,通过任务和量表验证探索性数据分析，结果仅用于学习建议。,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,synthetic,not_applicable,,team_generated,false,dev
RES-0433,synthetic_assessment,数据可视化能力测评-013,系统能力测评中心,,intermediate,4,free_or_demo,zh-CN,50,false,synthetic,参赛团队生成,true,通过任务和量表验证数据可视化，结果仅用于学习建议。,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,synthetic,not_applicable,,team_generated,false,dev
RES-0434,synthetic_assessment,Excel与BI工具能力测评-014,系统能力测评中心,,advanced,5,free_or_demo,zh-CN,70,false,synthetic,参赛团队生成,true,通过任务和量表验证Excel与BI工具，结果仅用于学习建议。,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,synthetic,not_applicable,,team_generated,false,dev
RES-0435,synthetic_assessment,数据建模能力测评-015,系统能力测评中心,,beginner,1,free_or_demo,zh-CN,20,false,synthetic,参赛团队生成,true,通过任务和量表验证数据建模，结果仅用于学习建议。,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,synthetic,not_applicable,,team_generated,false,dev
RES-0436,synthetic_assessment,实验与A/B测试能力测评-016,系统能力测评中心,,intermediate,2,free_or_demo,zh-CN,50,false,synthetic,参赛团队生成,true,通过任务和量表验证实验与A/B测试，结果仅用于学习建议。,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,synthetic,not_applicable,,team_generated,false,dev
RES-0437,synthetic_assessment,线性代数能力测评-017,系统能力测评中心,,advanced,3,free_or_demo,zh-CN,70,false,synthetic,参赛团队生成,true,通过任务和量表验证线性代数，结果仅用于学习建议。,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,synthetic,not_applicable,,team_generated,false,dev
RES-0438,synthetic_assessment,微积分与优化能力测评-018,系统能力测评中心,,beginner,4,free_or_demo,zh-CN,20,false,synthetic,参赛团队生成,true,通过任务和量表验证微积分与优化，结果仅用于学习建议。,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,synthetic,not_applicable,,team_generated,false,dev
RES-0439,synthetic_assessment,机器学习能力测评-019,系统能力测评中心,,intermediate,5,free_or_demo,zh-CN,50,false,synthetic,参赛团队生成,true,通过任务和量表验证机器学习，结果仅用于学习建议。,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,synthetic,not_applicable,,team_generated,false,dev
RES-0440,synthetic_assessment,特征工程能力测评-020,系统能力测评中心,,advanced,1,free_or_demo,zh-CN,70,false,synthetic,参赛团队生成,true,通过任务和量表验证特征工程，结果仅用于学习建议。,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,synthetic,not_applicable,,team_generated,false,dev
RES-0442,synthetic_assessment,深度学习能力测评-022,系统能力测评中心,,intermediate,3,free_or_demo,zh-CN,50,false,synthetic,参赛团队生成,true,通过任务和量表验证深度学习，结果仅用于学习建议。,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,synthetic,not_applicable,,team_generated,false,dev
RES-0443,synthetic_assessment,自然语言处理能力测评-023,系统能力测评中心,,advanced,4,free_or_demo,zh-CN,70,false,synthetic,参赛团队生成,true,通过任务和量表验证自然语言处理，结果仅用于学习建议。,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,synthetic,not_applicable,,team_generated,false,dev
RES-0444,synthetic_assessment,模型调优能力测评-024,系统能力测评中心,,beginner,5,free_or_demo,zh-CN,20,false,synthetic,参赛团队生成,true,通过任务和量表验证模型调优，结果仅用于学习建议。,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,synthetic,not_applicable,,team_generated,false,dev
RES-0445,synthetic_assessment,大模型基础能力测评-025,系统能力测评中心,,intermediate,1,free_or_demo,zh-CN,50,false,synthetic,参赛团队生成,true,通过任务和量表验证大模型基础，结果仅用于学习建议。,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,synthetic,not_applicable,,team_generated,false,dev
RES-0447,synthetic_assessment,RAG应用能力测评-027,系统能力测评中心,,beginner,3,free_or_demo,zh-CN,20,false,synthetic,参赛团队生成,true,通过任务和量表验证RAG应用，结果仅用于学习建议。,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,synthetic,not_applicable,,team_generated,false,dev
RES-0448,synthetic_assessment,向量数据库能力测评-028,系统能力测评中心,,intermediate,4,free_or_demo,zh-CN,50,false,synthetic,参赛团队生成,true,通过任务和量表验证向量数据库，结果仅用于学习建议。,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,synthetic,not_applicable,,team_generated,false,dev
RES-0449,synthetic_assessment,智能体开发能力测评-029,系统能力测评中心,,advanced,5,free_or_demo,zh-CN,70,false,synthetic,参赛团队生成,true,通过任务和量表验证智能体开发，结果仅用于学习建议。,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,synthetic,not_applicable,,team_generated,false,dev
RES-0450,synthetic_assessment,MCP与工具调用能力测评-030,系统能力测评中心,,beginner,1,free_or_demo,zh-CN,20,false,synthetic,参赛团队生成,true,通过任务和量表验证MCP与工具调用，结果仅用于学习建议。,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,synthetic,not_applicable,,team_generated,false,dev
RES-0451,synthetic_assessment,模型微调能力测评-031,系统能力测评中心,,intermediate,2,free_or_demo,zh-CN,50,false,synthetic,参赛团队生成,true,通过任务和量表验证模型微调，结果仅用于学习建议。,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,synthetic,not_applicable,,team_generated,false,dev
RES-0452,synthetic_assessment,AI安全与评测能力测评-032,系统能力测评中心,,advanced,3,free_or_demo,zh-CN,70,false,synthetic,参赛团队生成,true,通过任务和量表验证AI安全与评测，结果仅用于学习建议。,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,synthetic,not_applicable,,team_generated,false,dev
RES-0453,synthetic_assessment,Git版本控制能力测评-033,系统能力测评中心,,beginner,4,free_or_demo,zh-CN,20,false,synthetic,参赛团队生成,true,通过任务和量表验证Git版本控制，结果仅用于学习建议。,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,synthetic,not_applicable,,team_generated,false,dev
RES-0552,synthetic_guide,探索性数据分析职业应用指南-012,职业知识库,,beginner,2,free_or_demo,zh-CN,20,false,synthetic,参赛团队生成,true,用于学习或理解探索性数据分析，内容为演示指南。,1.2.0,synthetic,true,SRC-WEF|SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,synthetic,not_applicable,,team_generated,false,dev
RES-0557,synthetic_guide,线性代数职业应用指南-017,职业知识库,,advanced,7,free_or_demo,zh-CN,70,false,synthetic,参赛团队生成,true,用于学习或理解线性代数，内容为演示指南。,1.2.0,synthetic,true,SRC-WEF|SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,synthetic,not_applicable,,team_generated,false,dev
RES-0573,synthetic_guide,Git版本控制职业应用指南-033,职业知识库,,beginner,5,free_or_demo,zh-CN,20,false,synthetic,参赛团队生成,true,用于学习或理解Git版本控制，内容为演示指南。,1.2.0,synthetic,true,SRC-WEF|SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,synthetic,not_applicable,,team_generated,false,dev
RES-0589,synthetic_guide,表达与汇报职业应用指南-049,职业知识库,,intermediate,3,free_or_demo,zh-CN,50,false,synthetic,参赛团队生成,true,用于学习或理解表达与汇报，内容为演示指南。,1.2.0,synthetic,true,SRC-PIPL|SRC-WEF|SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,synthetic,not_applicable,,team_generated,false,dev
RES-0594,synthetic_guide,职业伦理与隐私职业应用指南-054,职业知识库,,beginner,2,free_or_demo,zh-CN,20,false,synthetic,参赛团队生成,true,用于学习或理解职业伦理与隐私，内容为演示指南。,1.2.0,synthetic,true,SRC-PIPL|SRC-WEF|SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,synthetic,not_applicable,,team_generated,false,dev
RES-0541,synthetic_guide,Python编程职业应用指南-001,职业知识库,,intermediate,3,free_or_demo,zh-CN,50,false,synthetic,参赛团队生成,true,用于学习或理解Python编程，内容为演示指南。,1.2.0,synthetic,true,SRC-WEF|SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,synthetic,not_applicable,,team_generated,false,dev
RES-0542,synthetic_guide,数据结构与算法职业应用指南-002,职业知识库,,advanced,4,free_or_demo,zh-CN,70,false,synthetic,参赛团队生成,true,用于学习或理解数据结构与算法，内容为演示指南。,1.2.0,synthetic,true,SRC-WEF|SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,synthetic,not_applicable,,team_generated,false,dev
RES-0543,synthetic_guide,面向对象设计职业应用指南-003,职业知识库,,beginner,5,free_or_demo,zh-CN,20,false,synthetic,参赛团队生成,true,用于学习或理解面向对象设计，内容为演示指南。,1.2.0,synthetic,true,SRC-WEF|SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,synthetic,not_applicable,,team_generated,false,dev
RES-0544,synthetic_guide,计算机系统基础职业应用指南-004,职业知识库,,intermediate,6,free_or_demo,zh-CN,50,false,synthetic,参赛团队生成,true,用于学习或理解计算机系统基础，内容为演示指南。,1.2.0,synthetic,true,SRC-WEF|SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,synthetic,not_applicable,,team_generated,false,dev
RES-0545,synthetic_guide,计算机网络职业应用指南-005,职业知识库,,advanced,7,free_or_demo,zh-CN,70,false,synthetic,参赛团队生成,true,用于学习或理解计算机网络，内容为演示指南。,1.2.0,synthetic,true,SRC-WEF|SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,synthetic,not_applicable,,team_generated,false,dev
RES-0546,synthetic_guide,Linux使用职业应用指南-006,职业知识库,,beginner,2,free_or_demo,zh-CN,20,false,synthetic,参赛团队生成,true,用于学习或理解Linux使用，内容为演示指南。,1.2.0,synthetic,true,SRC-WEF|SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,synthetic,not_applicable,,team_generated,false,dev
RES-0547,synthetic_guide,软件工程职业应用指南-007,职业知识库,,intermediate,3,free_or_demo,zh-CN,50,false,synthetic,参赛团队生成,true,用于学习或理解软件工程，内容为演示指南。,1.2.0,synthetic,true,SRC-WEF|SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,synthetic,not_applicable,,team_generated,false,dev
RES-0548,synthetic_guide,测试与调试职业应用指南-008,职业知识库,,advanced,4,free_or_demo,zh-CN,70,false,synthetic,参赛团队生成,true,用于学习或理解测试与调试，内容为演示指南。,1.2.0,synthetic,true,SRC-WEF|SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,synthetic,not_applicable,,team_generated,false,dev
RES-0549,synthetic_guide,SQL职业应用指南-009,职业知识库,,beginner,5,free_or_demo,zh-CN,20,false,synthetic,参赛团队生成,true,用于学习或理解SQL，内容为演示指南。,1.2.0,synthetic,true,SRC-WEF|SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,synthetic,not_applicable,,team_generated,false,dev
RES-0550,synthetic_guide,数据清洗职业应用指南-010,职业知识库,,intermediate,6,free_or_demo,zh-CN,50,false,synthetic,参赛团队生成,true,用于学习或理解数据清洗，内容为演示指南。,1.2.0,synthetic,true,SRC-WEF|SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,synthetic,not_applicable,,team_generated,false,dev
RES-0551,synthetic_guide,统计学基础职业应用指南-011,职业知识库,,advanced,7,free_or_demo,zh-CN,70,false,synthetic,参赛团队生成,true,用于学习或理解统计学基础，内容为演示指南。,1.2.0,synthetic,true,SRC-WEF|SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,synthetic,not_applicable,,team_generated,false,dev
RES-0553,synthetic_guide,数据可视化职业应用指南-013,职业知识库,,intermediate,3,free_or_demo,zh-CN,50,false,synthetic,参赛团队生成,true,用于学习或理解数据可视化，内容为演示指南。,1.2.0,synthetic,true,SRC-WEF|SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,synthetic,not_applicable,,team_generated,false,dev
RES-0554,synthetic_guide,Excel与BI工具职业应用指南-014,职业知识库,,advanced,4,free_or_demo,zh-CN,70,false,synthetic,参赛团队生成,true,用于学习或理解Excel与BI工具，内容为演示指南。,1.2.0,synthetic,true,SRC-WEF|SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,synthetic,not_applicable,,team_generated,false,dev
RES-0555,synthetic_guide,数据建模职业应用指南-015,职业知识库,,beginner,5,free_or_demo,zh-CN,20,false,synthetic,参赛团队生成,true,用于学习或理解数据建模，内容为演示指南。,1.2.0,synthetic,true,SRC-WEF|SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,synthetic,not_applicable,,team_generated,false,dev
RES-0556,synthetic_guide,实验与A/B测试职业应用指南-016,职业知识库,,intermediate,6,free_or_demo,zh-CN,50,false,synthetic,参赛团队生成,true,用于学习或理解实验与A/B测试，内容为演示指南。,1.2.0,synthetic,true,SRC-WEF|SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,synthetic,not_applicable,,team_generated,false,dev
