knowledge_card_id,category,title,content,keywords,related_entity_type,related_entity_id,schema_version,origin,is_synthetic,source_ids,generated_at,confidence,claim_level,verification_status,last_verified_at,license_scope,is_market_fact,data_split
KC-RES-0256,learning_resource,实验与A/B测试实践项目-136,围绕实验与A/B测试完成可运行成果、说明文档和复盘。 难度为intermediate，预计17小时，先修能力建议不低于50分。,实验与A/B测试实践项目-136|synthetic_project|intermediate,resource,RES-0256,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,synthetic,not_applicable,,team_generated,false,dev
KC-RES-0261,learning_resource,模型评估实践项目-141,围绕模型评估完成可运行成果、说明文档和复盘。 难度为beginner，预计22小时，先修能力建议不低于20分。,模型评估实践项目-141|synthetic_project|beginner,resource,RES-0261,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,synthetic,not_applicable,,team_generated,false,dev
KC-RES-0277,learning_resource,CI/CD实践项目-157,围绕CI/CD完成可运行成果、说明文档和复盘。 难度为intermediate，预计38小时，先修能力建议不低于50分。,CI/CD实践项目-157|synthetic_project|intermediate,resource,RES-0277,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,synthetic,not_applicable,,team_generated,false,dev
KC-RES-0293,learning_resource,时间管理实践项目-173,围绕时间管理完成可运行成果、说明文档和复盘。 难度为advanced，预计19小时，先修能力建议不低于70分。,时间管理实践项目-173|synthetic_project|advanced,resource,RES-0293,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,synthetic,not_applicable,,team_generated,false,dev
KC-RES-0298,learning_resource,项目交付实践项目-178,围绕项目交付完成可运行成果、说明文档和复盘。 难度为intermediate，预计24小时，先修能力建议不低于50分。,项目交付实践项目-178|synthetic_project|intermediate,resource,RES-0298,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,synthetic,not_applicable,,team_generated,false,dev
KC-RES-0314,learning_resource,Excel与BI工具实践项目-194,围绕Excel与BI工具完成可运行成果、说明文档和复盘。 难度为advanced，预计40小时，先修能力建议不低于70分。,Excel与BI工具实践项目-194|synthetic_project|advanced,resource,RES-0314,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,synthetic,not_applicable,,team_generated,false,dev
KC-RES-0330,learning_resource,MCP与工具调用实践项目-210,围绕MCP与工具调用完成可运行成果、说明文档和复盘。 难度为beginner，预计21小时，先修能力建议不低于20分。,MCP与工具调用实践项目-210|synthetic_project|beginner,resource,RES-0330,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,synthetic,not_applicable,,team_generated,false,dev
KC-RES-0335,learning_resource,后端服务开发实践项目-215,围绕后端服务开发完成可运行成果、说明文档和复盘。 难度为advanced，预计26小时，先修能力建议不低于70分。,后端服务开发实践项目-215|synthetic_project|advanced,resource,RES-0335,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,synthetic,not_applicable,,team_generated,false,dev
KC-RES-0351,learning_resource,远程协作实践项目-231,围绕远程协作完成可运行成果、说明文档和复盘。 难度为beginner，预计7小时，先修能力建议不低于20分。,远程协作实践项目-231|synthetic_project|beginner,resource,RES-0351,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,synthetic,not_applicable,,team_generated,false,dev
KC-RES-0367,learning_resource,软件工程实践项目-247,围绕软件工程完成可运行成果、说明文档和复盘。 难度为intermediate，预计23小时，先修能力建议不低于50分。,软件工程实践项目-247|synthetic_project|intermediate,resource,RES-0367,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,synthetic,not_applicable,,team_generated,false,dev
KC-RES-0372,learning_resource,探索性数据分析实践项目-252,围绕探索性数据分析完成可运行成果、说明文档和复盘。 难度为beginner，预计28小时，先修能力建议不低于20分。,探索性数据分析实践项目-252|synthetic_project|beginner,resource,RES-0372,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,synthetic,not_applicable,,team_generated,false,dev
KC-RES-0388,learning_resource,向量数据库实践项目-268,围绕向量数据库完成可运行成果、说明文档和复盘。 难度为intermediate，预计9小时，先修能力建议不低于50分。,向量数据库实践项目-268|synthetic_project|intermediate,resource,RES-0388,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,synthetic,not_applicable,,team_generated,false,dev
KC-RES-0404,learning_resource,用户研究实践项目-284,围绕用户研究完成可运行成果、说明文档和复盘。 难度为advanced，预计25小时，先修能力建议不低于70分。,用户研究实践项目-284|synthetic_project|advanced,resource,RES-0404,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,synthetic,not_applicable,,team_generated,false,dev
KC-RES-0409,learning_resource,表达与汇报实践项目-289,围绕表达与汇报完成可运行成果、说明文档和复盘。 难度为intermediate，预计30小时，先修能力建议不低于50分。,表达与汇报实践项目-289|synthetic_project|intermediate,resource,RES-0409,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,synthetic,not_applicable,,team_generated,false,dev
KC-RES-0425,learning_resource,计算机网络能力测评-005,通过任务和量表验证计算机网络，结果仅用于学习建议。 难度为advanced，预计1小时，先修能力建议不低于70分。,计算机网络能力测评-005|synthetic_assessment|advanced,resource,RES-0425,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,synthetic,not_applicable,,team_generated,false,dev
KC-RES-0441,learning_resource,模型评估能力测评-021,通过任务和量表验证模型评估，结果仅用于学习建议。 难度为beginner，预计2小时，先修能力建议不低于20分。,模型评估能力测评-021|synthetic_assessment|beginner,resource,RES-0441,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,synthetic,not_applicable,,team_generated,false,dev
KC-RES-0446,learning_resource,提示词设计能力测评-026,通过任务和量表验证提示词设计，结果仅用于学习建议。 难度为advanced，预计2小时，先修能力建议不低于70分。,提示词设计能力测评-026|synthetic_assessment|advanced,resource,RES-0446,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,synthetic,not_applicable,,team_generated,false,dev
KC-RES-0462,learning_resource,系统思维能力测评-042,通过任务和量表验证系统思维，结果仅用于学习建议。 难度为beginner，预计3小时，先修能力建议不低于20分。,系统思维能力测评-042|synthetic_assessment|beginner,resource,RES-0462,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,synthetic,not_applicable,,team_generated,false,dev
KC-RES-0478,learning_resource,项目交付能力测评-058,通过任务和量表验证项目交付，结果仅用于学习建议。 难度为intermediate，预计4小时，先修能力建议不低于50分。,项目交付能力测评-058|synthetic_assessment|intermediate,resource,RES-0478,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,synthetic,not_applicable,,team_generated,false,dev
KC-RES-0483,learning_resource,面向对象设计能力测评-063,通过任务和量表验证面向对象设计，结果仅用于学习建议。 难度为beginner，预计4小时，先修能力建议不低于20分。,面向对象设计能力测评-063|synthetic_assessment|beginner,resource,RES-0483,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,synthetic,not_applicable,,team_generated,false,dev
KC-RES-0499,learning_resource,机器学习能力测评-079,通过任务和量表验证机器学习，结果仅用于学习建议。 难度为intermediate，预计5小时，先修能力建议不低于50分。,机器学习能力测评-079|synthetic_assessment|intermediate,resource,RES-0499,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,synthetic,not_applicable,,team_generated,false,dev
KC-RES-0515,learning_resource,后端服务开发能力测评-095,通过任务和量表验证后端服务开发，结果仅用于学习建议。 难度为advanced，预计1小时，先修能力建议不低于70分。,后端服务开发能力测评-095|synthetic_assessment|advanced,resource,RES-0515,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,synthetic,not_applicable,,team_generated,false,dev
KC-RES-0520,learning_resource,数据工程管道能力测评-100,通过任务和量表验证数据工程管道，结果仅用于学习建议。 难度为intermediate，预计1小时，先修能力建议不低于50分。,数据工程管道能力测评-100|synthetic_assessment|intermediate,resource,RES-0520,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,synthetic,not_applicable,,team_generated,false,dev
KC-RES-0536,learning_resource,知识管理能力测评-116,通过任务和量表验证知识管理，结果仅用于学习建议。 难度为advanced，预计2小时，先修能力建议不低于70分。,知识管理能力测评-116|synthetic_assessment|advanced,resource,RES-0536,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,synthetic,not_applicable,,team_generated,false,dev
KC-RES-0552,learning_resource,探索性数据分析职业应用指南-012,用于学习或理解探索性数据分析，内容为演示指南。 难度为beginner，预计2小时，先修能力建议不低于20分。,探索性数据分析职业应用指南-012|synthetic_guide|beginner,resource,RES-0552,1.2.0,synthetic,true,SRC-WEF|SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,synthetic,not_applicable,,reference_only,false,dev
KC-RES-0557,learning_resource,线性代数职业应用指南-017,用于学习或理解线性代数，内容为演示指南。 难度为advanced，预计7小时，先修能力建议不低于70分。,线性代数职业应用指南-017|synthetic_guide|advanced,resource,RES-0557,1.2.0,synthetic,true,SRC-WEF|SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,synthetic,not_applicable,,reference_only,false,dev
KC-RES-0573,learning_resource,Git版本控制职业应用指南-033,用于学习或理解Git版本控制，内容为演示指南。 难度为beginner，预计5小时，先修能力建议不低于20分。,Git版本控制职业应用指南-033|synthetic_guide|beginner,resource,RES-0573,1.2.0,synthetic,true,SRC-WEF|SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,synthetic,not_applicable,,reference_only,false,dev
KC-RES-0589,learning_resource,表达与汇报职业应用指南-049,用于学习或理解表达与汇报，内容为演示指南。 难度为intermediate，预计3小时，先修能力建议不低于50分。,表达与汇报职业应用指南-049|synthetic_guide|intermediate,resource,RES-0589,1.2.0,synthetic,true,SRC-PIPL|SRC-WEF|SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,synthetic,not_applicable,,reference_only,false,dev
KC-RES-0594,learning_resource,职业伦理与隐私职业应用指南-054,用于学习或理解职业伦理与隐私，内容为演示指南。 难度为beginner，预计2小时，先修能力建议不低于20分。,职业伦理与隐私职业应用指南-054|synthetic_guide|beginner,resource,RES-0594,1.2.0,synthetic,true,SRC-PIPL|SRC-WEF|SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,synthetic,not_applicable,,reference_only,false,dev
KC-RES-0001,learning_resource,人工智能导论,仅保存官方页面公开元数据；课程内容、状态和适用对象以原页面为准。 难度为beginner，预计36小时，先修能力建议不低于20分。,人工智能导论|verified_course_metadata|beginner,resource,RES-0001,1.2.0,public_metadata,false,SRC-SMARTEDU,2026-09-13T00:00:00+08:00,0.97,verified_primary,verified,2026-09-05,metadata_only,false,dev
KC-RES-0003,learning_resource,人工智能导论,仅保存官方页面公开元数据；课程内容、状态和适用对象以原页面为准。 难度为beginner，预计38小时，先修能力建议不低于20分。,人工智能导论|verified_course_metadata|beginner,resource,RES-0003,1.2.0,public_metadata,false,SRC-SMARTEDU,2026-09-13T00:00:00+08:00,0.97,verified_primary,verified,2026-09-05,metadata_only,false,dev
KC-RES-0004,learning_resource,人工智能基础,仅保存官方页面公开元数据；课程内容、状态和适用对象以原页面为准。 难度为beginner，预计20小时，先修能力建议不低于20分。,人工智能基础|verified_course_metadata|beginner,resource,RES-0004,1.2.0,public_metadata,false,SRC-SMARTEDU,2026-09-13T00:00:00+08:00,0.97,verified_primary,verified,2026-09-05,metadata_only,false,dev
KC-RES-0005,learning_resource,人工智能,仅保存官方页面公开元数据；课程内容、状态和适用对象以原页面为准。 难度为intermediate，预计50小时，先修能力建议不低于50分。,人工智能|verified_course_metadata|intermediate,resource,RES-0005,1.2.0,public_metadata,false,SRC-SMARTEDU,2026-09-13T00:00:00+08:00,0.97,verified_primary,verified,2026-09-05,metadata_only,false,dev
KC-RES-0006,learning_resource,浙江大学DeepSeek系列专题线上公开课,仅保存官方页面公开元数据；课程内容、状态和适用对象以原页面为准。 难度为intermediate，预计12小时，先修能力建议不低于50分。,浙江大学DeepSeek系列专题线上公开课|verified_course_metadata|intermediate,resource,RES-0006,1.2.0,public_metadata,false,SRC-SMARTEDU,2026-09-13T00:00:00+08:00,0.97,verified_primary,verified,2026-09-05,metadata_only,false,dev
KC-RES-0007,learning_resource,“人工智能先导计划”通识系列讲座,仅保存官方页面公开元数据；课程内容、状态和适用对象以原页面为准。 难度为beginner，预计8小时，先修能力建议不低于20分。,“人工智能先导计划”通识系列讲座|verified_course_metadata|beginner,resource,RES-0007,1.2.0,public_metadata,false,SRC-SMARTEDU,2026-09-13T00:00:00+08:00,0.97,verified_primary,verified,2026-09-05,metadata_only,false,dev
KC-RES-0008,learning_resource,DeepSeek与未来：解码智能时代的无限可能系列公开课,仅保存官方页面公开元数据；课程内容、状态和适用对象以原页面为准。 难度为intermediate，预计14小时，先修能力建议不低于50分。,DeepSeek与未来：解码智能时代的无限可能系列公开课|verified_course_metadata|intermediate,resource,RES-0008,1.2.0,public_metadata,false,SRC-SMARTEDU,2026-09-13T00:00:00+08:00,0.97,verified_primary,verified,2026-09-05,metadata_only,false,dev
KC-RES-0009,learning_resource,北京理工大学人工智能公开课,仅保存官方页面公开元数据；课程内容、状态和适用对象以原页面为准。 难度为intermediate，预计24小时，先修能力建议不低于50分。,北京理工大学人工智能公开课|verified_course_metadata|intermediate,resource,RES-0009,1.2.0,public_metadata,false,SRC-SMARTEDU,2026-09-13T00:00:00+08:00,0.97,verified_primary,verified,2026-09-05,metadata_only,false,dev
KC-RES-0010,learning_resource,AI+能源：油气行业的智能化变革与实践,仅保存官方页面公开元数据；课程内容、状态和适用对象以原页面为准。 难度为intermediate，预计20小时，先修能力建议不低于50分。,AI+能源：油气行业的智能化变革与实践|verified_course_metadata|intermediate,resource,RES-0010,1.2.0,public_metadata,false,SRC-SMARTEDU,2026-09-13T00:00:00+08:00,0.97,verified_primary,verified,2026-09-05,metadata_only,false,dev
KC-RES-0011,learning_resource,国产大模型通义千问介绍及应用,仅保存官方页面公开元数据；课程内容、状态和适用对象以原页面为准。 难度为intermediate，预计10小时，先修能力建议不低于50分。,国产大模型通义千问介绍及应用|verified_course_metadata|intermediate,resource,RES-0011,1.2.0,public_metadata,false,SRC-SMARTEDU,2026-09-13T00:00:00+08:00,0.97,verified_primary,verified,2026-09-05,metadata_only,false,dev
KC-RES-0023,learning_resource,自然语言处理课程主题卡（advanced）,参赛团队根据公开目录为自然语言处理整理的学习主题，不对应一门官方课程。 难度为advanced，预计35小时，先修能力建议不低于70分。,自然语言处理课程主题卡（advanced）|public_catalog_topic_card|advanced,resource,RES-0023,1.2.0,derived,true,SRC-SMARTEDU|SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,primary_derived,derived,,reference_only,false,dev
KC-RES-0024,learning_resource,模型调优课程主题卡（beginner）,参赛团队根据公开目录为模型调优整理的学习主题，不对应一门官方课程。 难度为beginner，预计36小时，先修能力建议不低于20分。,模型调优课程主题卡（beginner）|public_catalog_topic_card|beginner,resource,RES-0024,1.2.0,derived,true,SRC-SMARTEDU|SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,primary_derived,derived,,reference_only,false,dev
KC-RES-0025,learning_resource,大模型基础课程主题卡（intermediate）,参赛团队根据公开目录为大模型基础整理的学习主题，不对应一门官方课程。 难度为intermediate，预计37小时，先修能力建议不低于50分。,大模型基础课程主题卡（intermediate）|public_catalog_topic_card|intermediate,resource,RES-0025,1.2.0,derived,true,SRC-SMARTEDU|SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,primary_derived,derived,,reference_only,false,dev
KC-RES-0026,learning_resource,提示词设计课程主题卡（advanced）,参赛团队根据公开目录为提示词设计整理的学习主题，不对应一门官方课程。 难度为advanced，预计38小时，先修能力建议不低于70分。,提示词设计课程主题卡（advanced）|public_catalog_topic_card|advanced,resource,RES-0026,1.2.0,derived,true,SRC-SMARTEDU|SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,primary_derived,derived,,reference_only,false,dev
KC-RES-0027,learning_resource,RAG应用课程主题卡（beginner）,参赛团队根据公开目录为RAG应用整理的学习主题，不对应一门官方课程。 难度为beginner，预计39小时，先修能力建议不低于20分。,RAG应用课程主题卡（beginner）|public_catalog_topic_card|beginner,resource,RES-0027,1.2.0,derived,true,SRC-SMARTEDU|SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,primary_derived,derived,,reference_only,false,dev
KC-RES-0028,learning_resource,向量数据库课程主题卡（intermediate）,参赛团队根据公开目录为向量数据库整理的学习主题，不对应一门官方课程。 难度为intermediate，预计12小时，先修能力建议不低于50分。,向量数据库课程主题卡（intermediate）|public_catalog_topic_card|intermediate,resource,RES-0028,1.2.0,derived,true,SRC-SMARTEDU|SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,primary_derived,derived,,reference_only,false,dev
KC-RES-0029,learning_resource,智能体开发课程主题卡（advanced）,参赛团队根据公开目录为智能体开发整理的学习主题，不对应一门官方课程。 难度为advanced，预计13小时，先修能力建议不低于70分。,智能体开发课程主题卡（advanced）|public_catalog_topic_card|advanced,resource,RES-0029,1.2.0,derived,true,SRC-SMARTEDU|SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,primary_derived,derived,,reference_only,false,dev
KC-RES-0030,learning_resource,MCP与工具调用课程主题卡（beginner）,参赛团队根据公开目录为MCP与工具调用整理的学习主题，不对应一门官方课程。 难度为beginner，预计14小时，先修能力建议不低于20分。,MCP与工具调用课程主题卡（beginner）|public_catalog_topic_card|beginner,resource,RES-0030,1.2.0,derived,true,SRC-SMARTEDU|SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,primary_derived,derived,,reference_only,false,dev
KC-RES-0031,learning_resource,模型微调课程主题卡（intermediate）,参赛团队根据公开目录为模型微调整理的学习主题，不对应一门官方课程。 难度为intermediate，预计15小时，先修能力建议不低于50分。,模型微调课程主题卡（intermediate）|public_catalog_topic_card|intermediate,resource,RES-0031,1.2.0,derived,true,SRC-SMARTEDU|SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,primary_derived,derived,,reference_only,false,dev
KC-RES-0032,learning_resource,AI安全与评测课程主题卡（advanced）,参赛团队根据公开目录为AI安全与评测整理的学习主题，不对应一门官方课程。 难度为advanced，预计16小时，先修能力建议不低于70分。,AI安全与评测课程主题卡（advanced）|public_catalog_topic_card|advanced,resource,RES-0032,1.2.0,derived,true,SRC-SMARTEDU|SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,primary_derived,derived,,reference_only,false,dev
KC-RES-0033,learning_resource,Git版本控制课程主题卡（beginner）,参赛团队根据公开目录为Git版本控制整理的学习主题，不对应一门官方课程。 难度为beginner，预计17小时，先修能力建议不低于20分。,Git版本控制课程主题卡（beginner）|public_catalog_topic_card|beginner,resource,RES-0033,1.2.0,derived,true,SRC-SMARTEDU|SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,primary_derived,derived,,reference_only,false,dev
KC-RES-0035,learning_resource,后端服务开发课程主题卡（advanced）,参赛团队根据公开目录为后端服务开发整理的学习主题，不对应一门官方课程。 难度为advanced，预计19小时，先修能力建议不低于70分。,后端服务开发课程主题卡（advanced）|public_catalog_topic_card|advanced,resource,RES-0035,1.2.0,derived,true,SRC-SMARTEDU|SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,primary_derived,derived,,reference_only,false,dev
KC-RES-0036,learning_resource,Docker容器课程主题卡（beginner）,参赛团队根据公开目录为Docker容器整理的学习主题，不对应一门官方课程。 难度为beginner，预计20小时，先修能力建议不低于20分。,Docker容器课程主题卡（beginner）|public_catalog_topic_card|beginner,resource,RES-0036,1.2.0,derived,true,SRC-SMARTEDU|SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,primary_derived,derived,,reference_only,false,dev
KC-RES-0037,learning_resource,CI/CD课程主题卡（intermediate）,参赛团队根据公开目录为CI/CD整理的学习主题，不对应一门官方课程。 难度为intermediate，预计21小时，先修能力建议不低于50分。,CI/CD课程主题卡（intermediate）|public_catalog_topic_card|intermediate,resource,RES-0037,1.2.0,derived,true,SRC-SMARTEDU|SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,primary_derived,derived,,reference_only,false,dev
KC-RES-0038,learning_resource,云端部署课程主题卡（advanced）,参赛团队根据公开目录为云端部署整理的学习主题，不对应一门官方课程。 难度为advanced，预计22小时，先修能力建议不低于70分。,云端部署课程主题卡（advanced）|public_catalog_topic_card|advanced,resource,RES-0038,1.2.0,derived,true,SRC-SMARTEDU|SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,primary_derived,derived,,reference_only,false,dev
KC-RES-0040,learning_resource,数据工程管道课程主题卡（intermediate）,参赛团队根据公开目录为数据工程管道整理的学习主题，不对应一门官方课程。 难度为intermediate，预计24小时，先修能力建议不低于50分。,数据工程管道课程主题卡（intermediate）|public_catalog_topic_card|intermediate,resource,RES-0040,1.2.0,derived,true,SRC-SMARTEDU|SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,primary_derived,derived,,reference_only,false,dev
KC-RES-0041,learning_resource,问题拆解课程主题卡（advanced）,参赛团队根据公开目录为问题拆解整理的学习主题，不对应一门官方课程。 难度为advanced，预计25小时，先修能力建议不低于70分。,问题拆解课程主题卡（advanced）|public_catalog_topic_card|advanced,resource,RES-0041,1.2.0,derived,true,SRC-SMARTEDU|SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,primary_derived,derived,,reference_only,false,dev
KC-RES-0042,learning_resource,系统思维课程主题卡（beginner）,参赛团队根据公开目录为系统思维整理的学习主题，不对应一门官方课程。 难度为beginner，预计26小时，先修能力建议不低于20分。,系统思维课程主题卡（beginner）|public_catalog_topic_card|beginner,resource,RES-0042,1.2.0,derived,true,SRC-SMARTEDU|SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,primary_derived,derived,,reference_only,false,dev
KC-RES-0043,learning_resource,需求分析课程主题卡（intermediate）,参赛团队根据公开目录为需求分析整理的学习主题，不对应一门官方课程。 难度为intermediate，预计27小时，先修能力建议不低于50分。,需求分析课程主题卡（intermediate）|public_catalog_topic_card|intermediate,resource,RES-0043,1.2.0,derived,true,SRC-SMARTEDU|SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,primary_derived,derived,,reference_only,false,dev
KC-RES-0044,learning_resource,用户研究课程主题卡（advanced）,参赛团队根据公开目录为用户研究整理的学习主题，不对应一门官方课程。 难度为advanced，预计28小时，先修能力建议不低于70分。,用户研究课程主题卡（advanced）|public_catalog_topic_card|advanced,resource,RES-0044,1.2.0,derived,true,SRC-SMARTEDU|SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,primary_derived,derived,,reference_only,false,dev
KC-RES-0121,learning_resource,Python编程实践项目-001,围绕Python编程完成可运行成果、说明文档和复盘。 难度为intermediate，预计22小时，先修能力建议不低于50分。,Python编程实践项目-001|synthetic_project|intermediate,resource,RES-0121,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,synthetic,not_applicable,,team_generated,false,dev
KC-RES-0122,learning_resource,数据结构与算法实践项目-002,围绕数据结构与算法完成可运行成果、说明文档和复盘。 难度为advanced，预计23小时，先修能力建议不低于70分。,数据结构与算法实践项目-002|synthetic_project|advanced,resource,RES-0122,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,synthetic,not_applicable,,team_generated,false,dev
KC-RES-0123,learning_resource,面向对象设计实践项目-003,围绕面向对象设计完成可运行成果、说明文档和复盘。 难度为beginner，预计24小时，先修能力建议不低于20分。,面向对象设计实践项目-003|synthetic_project|beginner,resource,RES-0123,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,synthetic,not_applicable,,team_generated,false,dev
KC-RES-0124,learning_resource,计算机系统基础实践项目-004,围绕计算机系统基础完成可运行成果、说明文档和复盘。 难度为intermediate，预计25小时，先修能力建议不低于50分。,计算机系统基础实践项目-004|synthetic_project|intermediate,resource,RES-0124,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,synthetic,not_applicable,,team_generated,false,dev
KC-RES-0125,learning_resource,计算机网络实践项目-005,围绕计算机网络完成可运行成果、说明文档和复盘。 难度为advanced，预计26小时，先修能力建议不低于70分。,计算机网络实践项目-005|synthetic_project|advanced,resource,RES-0125,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,synthetic,not_applicable,,team_generated,false,dev
KC-RES-0126,learning_resource,Linux使用实践项目-006,围绕Linux使用完成可运行成果、说明文档和复盘。 难度为beginner，预计27小时，先修能力建议不低于20分。,Linux使用实践项目-006|synthetic_project|beginner,resource,RES-0126,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,synthetic,not_applicable,,team_generated,false,dev
KC-RES-0127,learning_resource,软件工程实践项目-007,围绕软件工程完成可运行成果、说明文档和复盘。 难度为intermediate，预计28小时，先修能力建议不低于50分。,软件工程实践项目-007|synthetic_project|intermediate,resource,RES-0127,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,synthetic,not_applicable,,team_generated,false,dev
KC-RES-0128,learning_resource,测试与调试实践项目-008,围绕测试与调试完成可运行成果、说明文档和复盘。 难度为advanced，预计29小时，先修能力建议不低于70分。,测试与调试实践项目-008|synthetic_project|advanced,resource,RES-0128,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,synthetic,not_applicable,,team_generated,false,dev
KC-RES-0130,learning_resource,数据清洗实践项目-010,围绕数据清洗完成可运行成果、说明文档和复盘。 难度为intermediate，预计31小时，先修能力建议不低于50分。,数据清洗实践项目-010|synthetic_project|intermediate,resource,RES-0130,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,synthetic,not_applicable,,team_generated,false,dev
KC-RES-0131,learning_resource,统计学基础实践项目-011,围绕统计学基础完成可运行成果、说明文档和复盘。 难度为advanced，预计32小时，先修能力建议不低于70分。,统计学基础实践项目-011|synthetic_project|advanced,resource,RES-0131,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,synthetic,not_applicable,,team_generated,false,dev
KC-RES-0132,learning_resource,探索性数据分析实践项目-012,围绕探索性数据分析完成可运行成果、说明文档和复盘。 难度为beginner，预计33小时，先修能力建议不低于20分。,探索性数据分析实践项目-012|synthetic_project|beginner,resource,RES-0132,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,synthetic,not_applicable,,team_generated,false,dev
KC-RES-0133,learning_resource,数据可视化实践项目-013,围绕数据可视化完成可运行成果、说明文档和复盘。 难度为intermediate，预计34小时，先修能力建议不低于50分。,数据可视化实践项目-013|synthetic_project|intermediate,resource,RES-0133,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,synthetic,not_applicable,,team_generated,false,dev
KC-RES-0134,learning_resource,Excel与BI工具实践项目-014,围绕Excel与BI工具完成可运行成果、说明文档和复盘。 难度为advanced，预计35小时，先修能力建议不低于70分。,Excel与BI工具实践项目-014|synthetic_project|advanced,resource,RES-0134,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,synthetic,not_applicable,,team_generated,false,dev
